"id","incident_year","incident_month","incident_day","operator_id","operator","aircraft","aircraft_type","aircraft_make","aircraft_model","aircraft_mass","engine_make","engine_model","engines","engine_type","engine1_position","engine2_position","engine3_position","engine4_position","airport_id","airport","state","faa_region","flight_phase","visibility","precipitation","height","speed","distance","species_id","species_name","species_quantity","flight_impact","damaged"
8842,2015,5,8,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KBOS","GENERAL EDWARD LAWRENCE LOGAN INTL ARPT","MA","ANE",NA,NA,NA,NA,NA,0,"NE101","HERRING GULL","1",NA,0
26850,2014,10,5,"ASQ","EXPRESSJET AIRLINES","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KAGS","AUGUSTA REGIONAL ARPT AT BUSH FLD","GA","ASO","APPROACH","DAY","NONE",250,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
23671,2014,10,21,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"K3311","COOPER'S HAWK","1",NA,0
10140,1994,2,18,"DAL","DELTA AIR LINES","MD-80","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KMCO","ORLANDO INTL","FL","ASO",NA,"DAY",NA,NA,NA,NA,"NE1","GULL","1",NA,0
10503,2014,11,2,"FDX","FEDEX EXPRESS","B-767-300","A","148",97,4,22,"7",2,"D",1,1,NA,NA,"KFWA","FORT WAYNE INTL","IN","AGL","APPROACH","DAY","NONE",200,125,0.200000003,"YH004","HORNED LARK","1","NONE",0
8794,2002,4,12,"1AWE","AMERICA WEST AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,"DAY","NONE",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
8006,2001,8,2,"CHQ","CHAUTAUQUA AIRLINES","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"KSTL","LAMBERT-ST LOUIS INTL","MO","ACE","APPROACH","DAY","NONE",50,120,NA,"O2205","MOURNING DOVE","1","NONE",0
1174,2004,3,2,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDCA","RONALD REAGAN WASHINGTON NATIONAL ARPT","DC","AEA",NA,NA,NA,NA,NA,0,"NE104","RING-BILLED GULL","1",NA,0
11352,2000,10,28,"UAL","UNITED AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KSFO","SAN FRANCISCO INTL ARPT","CA","AWP","APPROACH","DAY","RAIN",200,120,NA,"H2002","BROWN PELICAN","1","NONE",0
19836,1997,3,15,"SCX","SUN COUNTRY AIRLINES","DC-10","A","583",91,4,22,NA,3,"D",5,6,"5",NA,"KMCO","ORLANDO INTL","FL","ASO","APPROACH","DAY","NONE",200,160,NA,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","NONE",0
19106,2011,6,30,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KRNO","RENO TAHOE INTL","NV","AWP",NA,NA,NA,NA,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1",NA,0
15611,2002,9,17,"MIL","MILITARY","C-130H","A","561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KACY","ATLANTIC CITY INTL","NJ","AEA","CLIMB","NIGHT","NONE",3500,180,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
24007,1996,6,12,"DAL","DELTA AIR LINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"TIST","CYRIL E KING ARPT","VI","ASO","CLIMB","DAY","NONE",15,128,NA,"NE1","GULL","2-10","NONE",0
4739,2009,5,24,"BUS","BUSINESS","CIRRUS SR 20/22","A","275",1,1,13,"20",1,"A",7,NA,NA,NA,"KSBA","SANTA BARBARA MUNICIPAL","CA","AWP","LANDING ROLL","DAY","NONE",0,NA,0,"K1002","TURKEY VULTURE","1","NONE",0
1609,2007,9,14,"EGF","AMERICAN EAGLE AIRLINES","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,"DAY",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
1003,2013,4,25,"CHQ","CHAUTAUQUA AIRLINES","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,"NONE",NA,NA,NA,"ZS009","YELLOW-RUMPED WARBLER","1","NONE",0
20670,2006,11,1,"ABX","ABX AIR","B-767-200","A","148",29,4,22,"7",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
22216,1993,9,22,"AAL","AMERICAN AIRLINES","A-300","A","04A",1,4,22,NA,2,"D",1,1,NA,NA,"KJFK","JOHN F KENNEDY INTL","NY","AEA","APPROACH","NIGHT","NONE",3000,170,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
14699,2014,6,20,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSDF","LOUISVILLE INTL ARPT-STANDIFORD FIELD","KY","ASO",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
26688,2008,8,9,"AAL","AMERICAN AIRLINES","B-757-200","A","148",26,4,37,"37",2,"D",1,1,NA,NA,"TJSJ","LUIS MUNOZ MARIN INTL","PR","ASO","CLIMB","DAY","NONE",500,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
23732,2010,10,17,"ABX","ABX AIR","B-767-200","A","148",29,4,22,"7",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKB","UNKNOWN BIRD","1","NONE",0
23299,2001,4,12,"UAL","UNITED AIRLINES","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
10776,2007,5,1,"FDX","FEDEX EXPRESS","DC-10-10","A","583",24,4,22,"7",3,"D",1,6,"1",NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW","CLIMB","NIGHT","RAIN",150,165,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
214,2014,4,14,"UAL","UNITED AIRLINES","B-747-400","A","148",34,5,34,"46",4,"D",1,1,"1",1,"KSFO","SAN FRANCISCO INTL ARPT","CA","AWP","APPROACH","DAY",NA,NA,NA,NA,"N6016","WESTERN SANDPIPER","1","NONE",0
9200,2010,10,19,"JBU","JETBLUE AIRWAYS","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KJFK","JOHN F KENNEDY INTL","NY","AEA","CLIMB","NIGHT","NONE",800,160,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
13194,2000,9,25,"BUS","BUSINESS","SHORTS 360","A","804",8,3,31,"4",2,"C",4,4,NA,NA,"KJFK","JOHN F KENNEDY INTL","NY","AEA","APPROACH","NIGHT","RAIN",150,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
6883,2007,10,13,"RPA","REPUBLIC AIRLINES","EMB-170","A","332",NA,4,22,"4",2,"D",1,1,NA,NA,"KMHT","MANCHESTER AIRPORT","NH","ANE","LANDING ROLL","DAY","NONE",0,NA,0,"O2205","MOURNING DOVE","2-10","NONE",0
12670,2001,1,20,"USA","1US AIRWAYS","B-757-200","A","148",26,4,37,"37",2,"D",1,1,NA,NA,"KCLT","CHARLOTTE/DOUGLAS INTL ARPT","NC","ASO","TAKEOFF RUN","DAY",NA,0,NA,0,"NE1","GULL","2-10","NONE",0
29758,2014,9,14,"AAL","AMERICAN AIRLINES","MD-83","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM","TAKEOFF RUN","DAY",NA,0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1",NA,0
16236,1994,10,20,"USA","1US AIRWAYS","MD-80","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KCLT","CHARLOTTE/DOUGLAS INTL ARPT","NC","ASO","CLIMB","DUSK","NONE",500,180,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
25300,2012,5,15,"CPZ","COMPASS AIRLINES","EMB-170","A","332",NA,4,22,"4",2,"D",1,1,NA,NA,"KMCI","KANSAS CITY INTL","MO","ACE","TAKEOFF RUN","DAY","NONE",0,NA,0,"YI009","CLIFF SWALLOW","1","NONE",0
11951,1995,10,21,"UAL","UNITED AIRLINES","B-757-200","A","148",26,4,34,"13",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,1
13135,2012,6,7,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
10371,2000,8,15,"FDX","FEDEX EXPRESS","DC-10-10","A","583",24,4,22,"7",3,"D",1,6,"1",NA,"KDEN","DENVER INTL AIRPORT","CO","ANM","TAKEOFF RUN","NIGHT",NA,0,140,0,"1F131","RED FOX","1","NONE",0
5855,2014,8,29,"BUS","BUSINESS","PARTENAVIA68","A","706",5,1,7,"19",2,"A",4,4,NA,NA,"KPBI","PALM BEACH INTL","FL","ASO","TAKEOFF RUN","DAY",NA,0,NA,0,"UNKB","UNKNOWN BIRD","1",NA,0
11010,2008,4,15,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW","APPROACH","DAY","NONE",3000,170,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
11259,2001,8,13,"DAL","DELTA AIR LINES","MD-88","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KCVG","CINCINNATI/NORTHERN KENTUCKY INTL ARPT","KY","ASO","TAKEOFF RUN","DAY","NONE",0,130,0,"O2205","MOURNING DOVE","2-10","NONE",0
7639,2012,10,2,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KBTV","BURLINGTON INTL","VT","ANE",NA,NA,NA,NA,NA,0,"K5114","AMERICAN KESTREL","1",NA,0
9768,2010,9,24,"DAL","DELTA AIR LINES","MD-90-30","A","583",43,4,23,"1",2,"D",5,5,NA,NA,"KMKE","GENERAL MITCHELL INTL","WI","AGL","CLIMB","DAY","NONE",250,NA,NA,"NE104","RING-BILLED GULL","1","NONE",0
3604,2010,8,6,"UCA","COMMUTAIR","DHC8 DASH 8","A","303",10,3,31,"10",2,"C",4,4,NA,NA,"KEWR","NEWARK LIBERTY INTL ARPT","NJ","AEA","APPROACH","DAY","NONE",700,100,3,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
12512,2007,4,29,"BUS","BUSINESS","PA-28","A","729",23,1,13,"10",1,"A",7,NA,NA,NA,"KSBP","SAN LUIS COUNTY REGIONAL ARPT","CA","AWP","LANDING ROLL","DAY","NONE",0,25,0,"J2109","MALLARD","1","NONE",0
27518,1994,3,13,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KMDW","CHICAGO MIDWAY INTL ARPT","IL","AGL","CLIMB","NIGHT","NONE",1800,190,NA,"J21","DUCK","1",NA,1
11950,2011,9,25,"DAL","DELTA AIR LINES","MD-88","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KCVG","CINCINNATI/NORTHERN KENTUCKY INTL ARPT","KY","ASO","APPROACH","DAY","NONE",50,145,0,"N5111","KILLDEER","11-100","NONE",0
8969,2008,12,18,"COM","COMAIR AIRLINES","CRJ700","A","188",16,4,22,"4",2,"D",5,5,NA,NA,"KATL","HARTSFIELD - JACKSON ATLANTA INTL ARPT","GA","ASO","LANDING ROLL","DAY","NONE",0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
23975,2010,10,5,"BTA","EXPRESSJET (CONTINENTAL EXPRS)","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"KCLE","CLEVELAND-HOPKINS INTL ARPT","OH","AGL","APPROACH","DAY","RAIN",10,130,0,"YH004","HORNED LARK","1","NONE",0
9518,2014,11,4,"ENY","ENVOY AIR","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
4395,2011,7,30,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KBOI","BOISE AIR TERMINAL/GOWEN FIELD","ID","ANM",NA,NA,NA,NA,NA,0,"K5114","AMERICAN KESTREL","1",NA,0
11833,2002,8,29,"BUS","BUSINESS","GULFAERO III","A","421",3,4,37,"43",2,"D",5,5,NA,NA,"KVNY","VAN NUYS ARPT","CA","AWP","APPROACH","DAY","NONE",20,110,NA,"O2111","ROCK PIGEON","1","NONE",0
26172,2015,1,29,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPWM","PORTLAND INTL JETPORT (ME)","ME","ANE",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
17388,1995,1,18,"USA","1US AIRWAYS","B-737-200","A","148",13,4,34,"10",2,"D",1,1,NA,NA,"KROA","ROANOKE REGNL ARPT/WOODRUM FIELD","VA","AEA","CLIMB","NIGHT","NONE",12000,280,NA,"K33","HAWK","1","NONE",0
6342,1997,9,30,"MES","MESABA AIRLINES","SAAB-340","A","778",5,3,22,"22",2,"C",4,4,NA,NA,"KATW","OUTAGAMIE COUNTY REGIONAL","WI","AGL","APPROACH","DAY","NONE",300,120,NA,"ZT1","BLACKBIRD","2-10","OTHER",0
22474,1998,10,2,"ABX","ABX AIR","DC-9-30","A","583",21,4,34,"10",2,"D",5,5,NA,NA,"KCHA","LOVELL FIELD ARPT","TN","ASO",NA,"NIGHT",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
18015,2003,12,28,"USA","1US AIRWAYS","A-319","A","04A",6,4,NA,NA,2,"D",1,1,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA","LANDING ROLL","DAY","NONE",0,90,0,"YL001","EUROPEAN STARLING","2-10","NONE",0
8161,1999,11,17,"UAL","UNITED AIRLINES","B-777-200","A","148",40,4,34,"46",2,"D",1,1,NA,NA,"KLAX","LOS ANGELES INTL","CA","AWP","DESCENT",NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
13948,1998,2,7,"DAL","DELTA AIR LINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","TAKEOFF RUN",NA,NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","ABORTED TAKEOFF",0
13854,2008,4,2,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCLE","CLEVELAND-HOPKINS INTL ARPT","OH","AGL",NA,NA,NA,NA,NA,0,"ZT001","EASTERN MEADOWLARK","1",NA,0
10680,2008,7,17,"BUS","BUSINESS","BE-1900","A","123",27,3,31,"4",2,"C",4,4,NA,NA,"KDPA","DUPAGE AIRPORT","IL","AGL","TAKEOFF RUN","DAY","NONE",0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
26359,2001,1,4,"MIL","MILITARY","C-21A","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPUB","PUEBLO MEMORIAL ARPT","CO","ANM","TAKEOFF RUN","DAY","NONE",0,100,0,"ZZ201","HOUSE SPARROW","1","PRECAUTIONARY LANDING",0
28821,2005,9,23,"NWA","NORTHWEST AIRLINES","A-320","A","04A",3,4,10,"1",2,"D",1,1,NA,NA,"KMSY","LOUIE ARMSTRONG NEW ORLEANS INTL ARPT","LA","ASW","APPROACH",NA,NA,100,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","OTHER",1
1664,1997,5,6,"USA","1US AIRWAYS","DC-9-30","A","583",21,4,34,"10",2,"D",5,5,NA,NA,"KGSP","GREENVILLE-SPARTANBURG INTL","SC","ASO","APPROACH","DAY","NONE",1500,160,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
4157,2011,6,22,"BUS","BUSINESS","PILATUS PC12","A","726",8,2,31,"4",1,"C",7,NA,NA,NA,"KBTR","BATON ROUGE METROPOLITAN, RYAN FIELD","LA","ASW","LANDING ROLL","DAY","NONE",0,NA,0,"O22","DOVE","1","NONE",0
22923,2011,7,30,"NKS","SPIRIT AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KMYR","MYRTLE BEACH INTL","SC","ASO","APPROACH","DAY","NONE",100,NA,NA,"YI","SWALLOW","1","NONE",0
17677,2008,3,24,"UAL","UNITED AIRLINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"KJAC","JACKSON HOLE","WY","ANM","APPROACH","DAY",NA,NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","2-10",NA,0
290,2005,5,7,"ASA","ALASKA AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KSMF","SACRAMENTO INTL","CA","AWP","APPROACH",NA,NA,400,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
29370,1992,5,27,"COA","CONTINENTAL AIRLINES","B-737","A","148",95,4,10,"1",2,"D",1,1,NA,NA,"KDCA","RONALD REAGAN WASHINGTON NATIONAL ARPT","DC","AEA","APPROACH","DAY","NONE",100,140,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
16794,2001,6,11,"USA","1US AIRWAYS","DC-9-30","A","583",21,4,34,"10",2,"D",5,5,NA,NA,"KBUF","BUFFALO-NIAGARA INTL","NY","AEA","TAKEOFF RUN","DAY","NONE",0,170,0,"O2205","MOURNING DOVE","1","NONE",0
27279,2000,11,27,"UAL","UNITED AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
27069,1996,10,10,"MIL","MILITARY","C-17A","A","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO","APPROACH","NIGHT",NA,2950,200,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
11371,2008,5,29,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMKE","GENERAL MITCHELL INTL","WI","AGL",NA,NA,NA,NA,NA,0,"ZX303","SAVANNAH SPARROW","1",NA,0
26849,2001,8,21,"UAL","UNITED AIRLINES","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
8326,2004,12,15,"NWA","NORTHWEST AIRLINES","A-319","A","04A",6,4,10,"1",2,"D",1,1,NA,NA,"KMSP","MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT","MN","AGL","APPROACH","NIGHT","NONE",1700,170,NA,"J2204","CANADA GOOSE","2-10","OTHER",1
5748,2003,12,11,"FDX","FEDEX EXPRESS","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"KMEM","MEMPHIS INTL","TN","ASO","APPROACH","DAWN",NA,1000,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","NONE",1
15469,2011,7,22,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
10544,2009,11,1,"COA","CONTINENTAL AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"KEWR","NEWARK LIBERTY INTL ARPT","NJ","AEA","APPROACH","NIGHT",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
6402,2009,8,13,"AWE","US AIRWAYS","B-737-400","A","148",32,4,10,"1",2,"D",1,1,NA,NA,"KRSW","SOUTHWEST FLORIDA INTL ARPT","FL","ASO","LANDING ROLL","DAY","NONE",0,NA,0,"YL001","EUROPEAN STARLING","1","NONE",0
5502,2006,8,22,"COA","CONTINENTAL AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KDCA","RONALD REAGAN WASHINGTON NATIONAL ARPT","DC","AEA","APPROACH","DAY",NA,200,NA,NA,"NE1","GULL","2-10","NONE",0
15571,2003,6,3,"BUS","BUSINESS","GULFAERO IV","A","421",4,4,37,"46",2,"D",5,5,NA,NA,"KSAT","SAN ANTONIO INTL","TX","ASW","APPROACH","DAY","NONE",1100,140,NA,"O2215","WHITE-WINGED DOVE","1","NONE",0
14806,1991,4,7,"AAL","AMERICAN AIRLINES","MD-80","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KBDL","BRADLEY INTL","CT","ANE","APPROACH","NIGHT","NONE",1000,150,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
26471,1999,5,6,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KFLL","FORT LAUDERDALE/HOLLYWOOD INTL","FL","ASO",NA,NA,NA,NA,NA,0,"ZT1","BLACKBIRD","1",NA,0
16795,2012,7,16,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMFE","MC ALLEN MILLER INTL","TX","ASW",NA,NA,NA,NA,NA,0,"ZT001","EASTERN MEADOWLARK","1",NA,0
27016,2010,8,6,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM","TAKEOFF RUN","DAY","NONE",0,135,0,"UNKBS","UNKNOWN SMALL BIRD","2-10","NONE",0
28659,2013,10,20,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"KMIA","MIAMI INTL","FL","ASO","APPROACH","NIGHT","NONE",6000,230,20,"UNKB","UNKNOWN BIRD","1","NONE",0
14089,2009,6,29,"AWE","US AIRWAYS","A-320","A","04A",3,4,10,"1",2,"D",1,1,NA,NA,"MDPC","PUNTA CANA INTL",NA,"FGN","LANDING ROLL","DAY","NONE",0,100,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
5614,2007,9,18,"ASH","MESA AIRLINES","CRJ900","A","188",17,4,22,"4",2,"D",5,5,NA,NA,"KCOS","CITY OF COLORADO SPRINGS MUNI APRT","CO","ANM","TAKEOFF RUN","DAY",NA,0,NA,0,"K3305","SWAINSON'S HAWK","1",NA,0
28733,2015,5,13,"BUS","BUSINESS","LEARJET-31","A","395",9,2,19,"1",2,"D",5,5,NA,NA,"KACT","WACO REGIONAL ARPT","TX","ASW","CLIMB","DAY","RAIN",10,140,0,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","PRECAUTIONARY LANDING",1
11692,2006,7,9,"EGF","AMERICAN EAGLE AIRLINES","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"KCMI","UNIV OF ILLINOIS -WILLARD ARPT","IL","AGL","LANDING ROLL","DUSK","NONE",0,NA,0,"YL001","EUROPEAN STARLING","2-10","NONE",0
22261,2013,6,17,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KFOE","FORBES FIELD AIRPORT","KS","ACE",NA,NA,NA,NA,NA,0,"K5114","AMERICAN KESTREL","1",NA,0
13041,2013,2,6,"JIA","PSA AIRLINES","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KBNA","NASHVILLE INTL","TN","ASO","CLIMB","DAY","NONE",300,160,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
17510,2005,11,25,"DAL","DELTA AIR LINES","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KBDL","BRADLEY INTL","CT","ANE","TAKEOFF RUN","DAY","NONE",0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
5072,1996,8,10,"FLG*","PINNACLE","BA-31 JETSTR","A","168",3,2,19,"4",2,"C",4,4,NA,NA,"KGLH","GREENVILLE MID-DELTA ARPT","MS","ASO","TAKEOFF RUN","DAY","NONE",0,NA,0,"YI001","PURPLE MARTIN","1",NA,0
29443,2013,9,16,"TRS","AIRTRAN AIRWAYS","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KATL","HARTSFIELD - JACKSON ATLANTA INTL ARPT","GA","ASO","TAKEOFF RUN","NIGHT","NONE",0,NA,0,"ZS001","CANADA WARBLER","1","NONE",0
11897,2014,11,10,"NKS","SPIRIT AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KFLL","FORT LAUDERDALE/HOLLYWOOD INTL","FL","ASO","APPROACH","NIGHT","NONE",250,NA,NA,"N5111","KILLDEER","1","NONE",0
23902,2008,3,20,"UPS","UPS AIRLINES","B-767-300","A","148",97,4,22,"7",2,"D",1,1,NA,NA,"KIAH","GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT","TX","ASW","APPROACH","NIGHT",NA,NA,170,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
12757,2004,11,13,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","CLIMB","DUSK","NONE",3000,230,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
8952,2013,4,26,"SWA","SOUTHWEST AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,"NONE",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
3399,2012,3,21,"USCG","US COAST GUARD","LOCKHEED C-130","A","561",12,4,NA,NA,4,"C",4,4,"4",4,"PADQ","KODIAK AIRPORT","AK","AAL","APPROACH","DAY","NONE",NA,NA,NA,"J2211","EMPEROR GOOSE","1","NONE",0
16063,1995,11,27,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMSY","LOUIE ARMSTRONG NEW ORLEANS INTL ARPT","LA","ASW",NA,NA,NA,NA,NA,0,"I13","EGRET","2-10",NA,0
